bin_id,date,governorate,region,missed_collection,emergency_request,complaint_filed,illegal_dumping_flag,service_completion_time_min
BIN-الق-026-6FE9,2026-03-01,القاهرة,Greater Cairo,False,False,False,False,70.7
BIN-الق-026-6FE9,2026-03-02,القاهرة,Greater Cairo,False,False,False,False,81.0
BIN-الق-026-6FE9,2026-03-03,القاهرة,Greater Cairo,False,False,False,False,34.2
BIN-الق-026-6FE9,2026-03-04,القاهرة,Greater Cairo,False,False,False,False,19.4
BIN-الق-026-6FE9,2026-03-05,القاهرة,Greater Cairo,False,False,False,False,87.1
BIN-الق-026-6FE9,2026-03-06,القاهرة,Greater Cairo,False,False,False,False,81.5
BIN-الق-026-6FE9,2026-03-07,القاهرة,Greater Cairo,False,False,False,False,60.2
BIN-الق-026-6FE9,2026-03-08,القاهرة,Greater Cairo,False,False,False,False,74.2
BIN-الق-026-6FE9,2026-03-09,القاهرة,Greater Cairo,False,False,False,False,73.5
BIN-الق-026-6FE9,2026-03-10,القاهرة,Greater Cairo,False,False,False,False,79.3
BIN-الق-026-6FE9,2026-03-11,القاهرة,Greater Cairo,False,False,False,False,17.0
BIN-الق-026-6FE9,2026-03-12,القاهرة,Greater Cairo,False,False,False,False,46.9
BIN-الق-026-6FE9,2026-03-13,القاهرة,Greater Cairo,False,False,False,False,40.4
BIN-الق-026-6FE9,2026-03-14,القاهرة,Greater Cairo,False,False,False,False,70.4
BIN-الق-026-6FE9,2026-03-15,القاهرة,Greater Cairo,False,False,False,False,68.3
BIN-الق-026-6FE9,2026-03-16,القاهرة,Greater Cairo,False,False,False,False,59.6
BIN-الق-026-6FE9,2026-03-17,القاهرة,Greater Cairo,False,False,False,False,34.6
BIN-الق-026-6FE9,2026-03-18,القاهرة,Greater Cairo,False,False,False,False,66.6
BIN-الق-026-6FE9,2026-03-19,القاهرة,Greater Cairo,False,False,False,False,77.3
BIN-الق-026-6FE9,2026-03-20,القاهرة,Greater Cairo,False,False,False,False,87.4
BIN-الق-026-6FE9,2026-03-21,القاهرة,Greater Cairo,False,False,False,False,85.4
BIN-الق-026-6FE9,2026-03-22,القاهرة,Greater Cairo,False,False,False,False,85.1
BIN-الق-026-6FE9,2026-03-23,القاهرة,Greater Cairo,False,False,False,False,21.0
BIN-الق-026-6FE9,2026-03-24,القاهرة,Greater Cairo,False,False,False,False,42.1
BIN-الق-026-6FE9,2026-03-25,القاهرة,Greater Cairo,False,False,False,False,15.4
BIN-الق-026-6FE9,2026-03-26,القاهرة,Greater Cairo,False,False,False,False,81.9
BIN-الق-026-6FE9,2026-03-27,القاهرة,Greater Cairo,False,False,False,False,25.6
BIN-الق-026-6FE9,2026-03-28,القاهرة,Greater Cairo,False,False,False,False,53.1
BIN-الق-026-6FE9,2026-03-29,القاهرة,Greater Cairo,False,False,False,False,45.0
BIN-الق-026-6FE9,2026-03-30,القاهرة,Greater Cairo,False,False,False,False,16.0
BIN-الق-026-6FE9,2026-03-31,القاهرة,Greater Cairo,False,False,False,False,39.3
BIN-الق-027-3E95,2026-01-01,القاهرة,Greater Cairo,True,False,False,False,
BIN-الق-027-3E95,2026-01-02,القاهرة,Greater Cairo,False,False,False,False,26.6
BIN-الق-027-3E95,2026-01-03,القاهرة,Greater Cairo,False,False,False,False,55.3
BIN-الق-027-3E95,2026-01-04,القاهرة,Greater Cairo,False,False,False,False,44.1
BIN-الق-027-3E95,2026-01-05,القاهرة,Greater Cairo,False,False,False,False,34.7
BIN-الق-027-3E95,2026-01-06,القاهرة,Greater Cairo,False,False,False,False,81.6
BIN-الق-027-3E95,2026-01-07,القاهرة,Greater Cairo,False,False,False,False,83.5
BIN-الق-027-3E95,2026-01-08,القاهرة,Greater Cairo,False,False,False,False,18.9
BIN-الق-027-3E95,2026-01-09,القاهرة,Greater Cairo,False,False,False,False,88.7
BIN-الق-027-3E95,2026-01-10,القاهرة,Greater Cairo,False,False,False,False,45.5
BIN-الق-027-3E95,2026-01-11,القاهرة,Greater Cairo,False,False,False,False,85.8
BIN-الق-027-3E95,2026-01-12,القاهرة,Greater Cairo,False,False,False,False,38.8
BIN-الق-027-3E95,2026-01-13,القاهرة,Greater Cairo,False,False,False,False,58.2
BIN-الق-027-3E95,2026-01-14,القاهرة,Greater Cairo,False,False,False,False,84.7
BIN-الق-027-3E95,2026-01-15,القاهرة,Greater Cairo,False,False,False,False,49.5
BIN-الق-027-3E95,2026-01-16,القاهرة,Greater Cairo,False,False,False,False,74.9
BIN-الق-027-3E95,2026-01-17,القاهرة,Greater Cairo,False,False,False,False,65.5
BIN-الق-027-3E95,2026-01-18,القاهرة,Greater Cairo,False,False,False,False,88.1
BIN-الق-027-3E95,2026-01-19,القاهرة,Greater Cairo,False,False,False,False,36.2
BIN-الق-027-3E95,2026-01-20,القاهرة,Greater Cairo,False,False,False,False,53.4
BIN-الق-027-3E95,2026-01-21,القاهرة,Greater Cairo,True,False,True,False,
BIN-الق-027-3E95,2026-01-22,القاهرة,Greater Cairo,False,False,False,False,77.9
BIN-الق-027-3E95,2026-01-23,القاهرة,Greater Cairo,True,False,False,False,
BIN-الق-027-3E95,2026-01-24,القاهرة,Greater Cairo,False,False,False,False,30.7
BIN-الق-027-3E95,2026-01-25,القاهرة,Greater Cairo,False,False,False,False,74.4
BIN-الق-027-3E95,2026-01-26,القاهرة,Greater Cairo,False,False,False,False,18.1
BIN-الق-027-3E95,2026-01-27,القاهرة,Greater Cairo,False,False,False,False,42.8
BIN-الق-027-3E95,2026-01-28,القاهرة,Greater Cairo,False,False,False,False,47.7
BIN-الق-027-3E95,2026-01-29,القاهرة,Greater Cairo,False,False,False,False,78.8
BIN-الق-027-3E95,2026-01-30,القاهرة,Greater Cairo,False,False,False,False,54.9
BIN-الق-027-3E95,2026-01-31,القاهرة,Greater Cairo,False,False,False,False,21.8
BIN-الق-027-3E95,2026-02-01,القاهرة,Greater Cairo,False,False,False,False,17.2
BIN-الق-027-3E95,2026-02-02,القاهرة,Greater Cairo,False,False,False,False,57.6
BIN-الق-027-3E95,2026-02-03,القاهرة,Greater Cairo,False,False,False,False,71.3
BIN-الق-027-3E95,2026-02-04,القاهرة,Greater Cairo,False,False,False,False,62.4
BIN-الق-027-3E95,2026-02-05,القاهرة,Greater Cairo,False,False,False,False,43.6
BIN-الق-027-3E95,2026-02-06,القاهرة,Greater Cairo,False,False,False,False,52.5
BIN-الق-027-3E95,2026-02-07,القاهرة,Greater Cairo,False,False,False,False,47.9
BIN-الق-027-3E95,2026-02-08,القاهرة,Greater Cairo,False,False,False,False,60.4
BIN-الق-027-3E95,2026-02-09,القاهرة,Greater Cairo,False,False,False,False,89.8
BIN-الق-027-3E95,2026-02-10,القاهرة,Greater Cairo,False,False,False,False,80.8
BIN-الق-027-3E95,2026-02-11,القاهرة,Greater Cairo,False,False,False,False,54.4
BIN-الق-027-3E95,2026-02-12,القاهرة,Greater Cairo,False,False,False,False,35.4
BIN-الق-027-3E95,2026-02-13,القاهرة,Greater Cairo,False,False,False,False,69.9
BIN-الق-027-3E95,2026-02-14,القاهرة,Greater Cairo,False,False,False,False,86.9
BIN-الق-027-3E95,2026-02-15,القاهرة,Greater Cairo,False,False,False,False,55.6
BIN-الق-027-3E95,2026-02-16,القاهرة,Greater Cairo,False,False,False,False,69.2
BIN-الق-027-3E95,2026-02-17,القاهرة,Greater Cairo,False,False,False,False,67.5
BIN-الق-027-3E95,2026-02-18,القاهرة,Greater Cairo,False,False,False,False,47.3
BIN-الق-027-3E95,2026-02-19,القاهرة,Greater Cairo,False,False,False,False,45.4
BIN-الق-027-3E95,2026-02-20,القاهرة,Greater Cairo,False,False,False,False,16.1
BIN-الق-027-3E95,2026-02-21,القاهرة,Greater Cairo,False,False,False,False,43.2
BIN-الق-027-3E95,2026-02-22,القاهرة,Greater Cairo,False,False,False,False,71.2
BIN-الق-027-3E95,2026-02-23,القاهرة,Greater Cairo,False,False,False,False,55.9
BIN-الق-027-3E95,2026-02-24,القاهرة,Greater Cairo,False,False,False,False,87.9
BIN-الق-027-3E95,2026-02-25,القاهرة,Greater Cairo,False,False,False,False,67.1
BIN-الق-027-3E95,2026-02-26,القاهرة,Greater Cairo,False,False,False,False,60.0
BIN-الق-027-3E95,2026-02-27,القاهرة,Greater Cairo,False,False,False,False,52.8
BIN-الق-027-3E95,2026-02-28,القاهرة,Greater Cairo,False,False,False,False,32.7
BIN-الق-027-3E95,2026-03-01,القاهرة,Greater Cairo,False,False,False,False,26.4
BIN-الق-027-3E95,2026-03-02,القاهرة,Greater Cairo,False,False,False,False,89.5
BIN-الق-027-3E95,2026-03-03,القاهرة,Greater Cairo,False,False,False,False,49.5
BIN-الق-027-3E95,2026-03-04,القاهرة,Greater Cairo,False,False,False,False,56.4
BIN-الق-027-3E95,2026-03-05,القاهرة,Greater Cairo,False,False,False,False,78.2
BIN-الق-027-3E95,2026-03-06,القاهرة,Greater Cairo,False,False,False,False,26.6
BIN-الق-027-3E95,2026-03-07,القاهرة,Greater Cairo,False,False,False,False,57.2
BIN-الق-027-3E95,2026-03-08,القاهرة,Greater Cairo,False,False,False,False,44.1
BIN-الق-027-3E95,2026-03-09,القاهرة,Greater Cairo,False,False,False,False,32.9
BIN-الق-027-3E95,2026-03-10,القاهرة,Greater Cairo,False,False,False,False,63.7
BIN-الق-027-3E95,2026-03-11,القاهرة,Greater Cairo,False,False,False,False,43.9
BIN-الق-027-3E95,2026-03-12,القاهرة,Greater Cairo,False,False,False,False,27.4
BIN-الق-027-3E95,2026-03-13,القاهرة,Greater Cairo,False,False,False,False,21.9
BIN-الق-027-3E95,2026-03-14,القاهرة,Greater Cairo,False,False,False,False,23.9
BIN-الق-027-3E95,2026-03-15,القاهرة,Greater Cairo,False,False,False,False,69.0
BIN-الق-027-3E95,2026-03-16,القاهرة,Greater Cairo,False,False,False,False,36.8
BIN-الق-027-3E95,2026-03-17,القاهرة,Greater Cairo,False,False,False,False,38.4
BIN-الق-027-3E95,2026-03-18,القاهرة,Greater Cairo,False,False,False,False,52.4
BIN-الق-027-3E95,2026-03-19,القاهرة,Greater Cairo,True,False,True,False,
BIN-الق-027-3E95,2026-03-20,القاهرة,Greater Cairo,False,False,False,False,46.1
BIN-الق-027-3E95,2026-03-21,القاهرة,Greater Cairo,False,False,False,False,45.0
BIN-الق-027-3E95,2026-03-22,القاهرة,Greater Cairo,False,False,False,False,70.9
BIN-الق-027-3E95,2026-03-23,القاهرة,Greater Cairo,False,False,False,False,88.7
BIN-الق-027-3E95,2026-03-24,القاهرة,Greater Cairo,False,False,False,False,59.7
BIN-الق-027-3E95,2026-03-25,القاهرة,Greater Cairo,False,False,False,False,50.7
BIN-الق-027-3E95,2026-03-26,القاهرة,Greater Cairo,False,False,False,False,30.6
BIN-الق-027-3E95,2026-03-27,القاهرة,Greater Cairo,False,False,False,False,79.8
BIN-الق-027-3E95,2026-03-28,القاهرة,Greater Cairo,False,False,False,False,29.1
BIN-الق-027-3E95,2026-03-29,القاهرة,Greater Cairo,False,False,False,False,64.5
BIN-الق-027-3E95,2026-03-30,القاهرة,Greater Cairo,False,False,False,False,63.8
BIN-الق-027-3E95,2026-03-31,القاهرة,Greater Cairo,False,False,False,False,37.0
BIN-الق-028-F003,2026-01-01,القاهرة,Greater Cairo,False,False,False,False,62.9
BIN-الق-028-F003,2026-01-02,القاهرة,Greater Cairo,False,False,False,False,32.9
BIN-الق-028-F003,2026-01-03,القاهرة,Greater Cairo,False,False,False,False,43.0
BIN-الق-028-F003,2026-01-04,القاهرة,Greater Cairo,False,False,False,False,57.9
BIN-الق-028-F003,2026-01-05,القاهرة,Greater Cairo,False,False,False,False,44.1
BIN-الق-028-F003,2026-01-06,القاهرة,Greater Cairo,False,False,False,False,30.4
BIN-الق-028-F003,2026-01-07,القاهرة,Greater Cairo,False,False,False,False,63.1
BIN-الق-028-F003,2026-01-08,القاهرة,Greater Cairo,False,False,False,False,86.0
BIN-الق-028-F003,2026-01-09,القاهرة,Greater Cairo,False,False,False,False,64.8
BIN-الق-028-F003,2026-01-10,القاهرة,Greater Cairo,False,False,False,False,51.8
BIN-الق-028-F003,2026-01-11,القاهرة,Greater Cairo,False,False,False,False,36.4
BIN-الق-028-F003,2026-01-12,القاهرة,Greater Cairo,False,False,False,False,76.7
BIN-الق-028-F003,2026-01-13,القاهرة,Greater Cairo,False,False,False,False,42.5
BIN-الق-028-F003,2026-01-14,القاهرة,Greater Cairo,False,False,False,False,38.4
BIN-الق-028-F003,2026-01-15,القاهرة,Greater Cairo,False,False,False,False,35.4
BIN-الق-028-F003,2026-01-16,القاهرة,Greater Cairo,False,False,False,False,89.4
BIN-الق-028-F003,2026-01-17,القاهرة,Greater Cairo,False,False,False,False,80.0
BIN-الق-028-F003,2026-01-18,القاهرة,Greater Cairo,False,False,False,False,32.8
BIN-الق-028-F003,2026-01-19,القاهرة,Greater Cairo,False,False,False,False,51.1
BIN-الق-028-F003,2026-01-20,القاهرة,Greater Cairo,False,False,False,False,31.1
BIN-الق-028-F003,2026-01-21,القاهرة,Greater Cairo,False,False,False,False,42.8
BIN-الق-028-F003,2026-01-22,القاهرة,Greater Cairo,False,False,False,False,21.3
BIN-الق-028-F003,2026-01-23,القاهرة,Greater Cairo,False,False,False,False,49.3
BIN-الق-028-F003,2026-01-24,القاهرة,Greater Cairo,False,False,False,False,66.7
BIN-الق-028-F003,2026-01-25,القاهرة,Greater Cairo,False,False,False,False,83.7
BIN-الق-028-F003,2026-01-26,القاهرة,Greater Cairo,False,False,False,False,49.3
BIN-الق-028-F003,2026-01-27,القاهرة,Greater Cairo,True,False,False,False,
BIN-الق-028-F003,2026-01-28,القاهرة,Greater Cairo,False,False,False,False,72.1
BIN-الق-028-F003,2026-01-29,القاهرة,Greater Cairo,False,False,False,False,39.9
BIN-الق-028-F003,2026-01-30,القاهرة,Greater Cairo,False,False,False,False,61.6
BIN-الق-028-F003,2026-01-31,القاهرة,Greater Cairo,False,False,False,False,80.8
BIN-الق-028-F003,2026-02-01,القاهرة,Greater Cairo,False,False,False,False,83.1
BIN-الق-028-F003,2026-02-02,القاهرة,Greater Cairo,False,False,False,False,87.0
BIN-الق-028-F003,2026-02-03,القاهرة,Greater Cairo,False,False,False,False,64.9
BIN-الق-028-F003,2026-02-04,القاهرة,Greater Cairo,False,False,False,False,71.8
BIN-الق-028-F003,2026-02-05,القاهرة,Greater Cairo,False,False,False,False,28.7
BIN-الق-028-F003,2026-02-06,القاهرة,Greater Cairo,False,False,False,False,59.8
BIN-الق-028-F003,2026-02-07,القاهرة,Greater Cairo,False,False,False,False,46.5
BIN-الق-028-F003,2026-02-08,القاهرة,Greater Cairo,False,False,False,False,33.8
BIN-الق-028-F003,2026-02-09,القاهرة,Greater Cairo,False,False,False,False,87.3
BIN-الق-028-F003,2026-02-10,القاهرة,Greater Cairo,False,False,False,False,79.2
BIN-الق-028-F003,2026-02-11,القاهرة,Greater Cairo,False,False,False,False,25.2
BIN-الق-028-F003,2026-02-12,القاهرة,Greater Cairo,False,False,False,False,73.4
BIN-الق-028-F003,2026-02-13,القاهرة,Greater Cairo,False,False,False,False,87.2
BIN-الق-028-F003,2026-02-14,القاهرة,Greater Cairo,False,False,False,False,78.7
BIN-الق-028-F003,2026-02-15,القاهرة,Greater Cairo,False,False,False,False,82.7
BIN-الق-028-F003,2026-02-16,القاهرة,Greater Cairo,False,False,False,False,23.0
BIN-الق-028-F003,2026-02-17,القاهرة,Greater Cairo,False,False,False,False,55.8
BIN-الق-028-F003,2026-02-18,القاهرة,Greater Cairo,False,False,False,False,46.7
BIN-الق-028-F003,2026-02-19,القاهرة,Greater Cairo,False,False,False,False,24.3
BIN-الق-028-F003,2026-02-20,القاهرة,Greater Cairo,False,False,False,False,49.4
BIN-الق-028-F003,2026-02-21,القاهرة,Greater Cairo,False,False,False,False,87.2
BIN-الق-028-F003,2026-02-22,القاهرة,Greater Cairo,False,False,False,False,33.0
BIN-الق-028-F003,2026-02-23,القاهرة,Greater Cairo,False,False,False,False,32.7
BIN-الق-028-F003,2026-02-24,القاهرة,Greater Cairo,False,False,False,False,42.1
BIN-الق-028-F003,2026-02-25,القاهرة,Greater Cairo,False,False,False,False,63.9
BIN-الق-028-F003,2026-02-26,القاهرة,Greater Cairo,False,False,False,False,21.6
BIN-الق-028-F003,2026-02-27,القاهرة,Greater Cairo,False,False,False,False,37.1
BIN-الق-028-F003,2026-02-28,القاهرة,Greater Cairo,False,False,False,False,15.8
BIN-الق-028-F003,2026-03-01,القاهرة,Greater Cairo,False,False,False,False,62.2
BIN-الق-028-F003,2026-03-02,القاهرة,Greater Cairo,False,False,False,False,24.8
BIN-الق-028-F003,2026-03-03,القاهرة,Greater Cairo,False,False,False,False,20.2
BIN-الق-028-F003,2026-03-04,القاهرة,Greater Cairo,False,False,False,False,58.4
BIN-الق-028-F003,2026-03-05,القاهرة,Greater Cairo,False,False,False,False,67.0
BIN-الق-028-F003,2026-03-06,القاهرة,Greater Cairo,False,False,False,False,67.3
BIN-الق-028-F003,2026-03-07,القاهرة,Greater Cairo,False,False,False,False,82.5
BIN-الق-028-F003,2026-03-08,القاهرة,Greater Cairo,False,False,False,False,43.6
BIN-الق-028-F003,2026-03-09,القاهرة,Greater Cairo,False,False,False,False,68.9
BIN-الق-028-F003,2026-03-10,القاهرة,Greater Cairo,False,False,False,False,30.8
BIN-الق-028-F003,2026-03-11,القاهرة,Greater Cairo,False,False,False,False,88.8
BIN-الق-028-F003,2026-03-12,القاهرة,Greater Cairo,False,False,False,False,63.6
BIN-الق-028-F003,2026-03-13,القاهرة,Greater Cairo,False,False,False,False,62.9
BIN-الق-028-F003,2026-03-14,القاهرة,Greater Cairo,False,False,False,False,67.7
BIN-الق-028-F003,2026-03-15,القاهرة,Greater Cairo,False,False,False,False,46.1
BIN-الق-028-F003,2026-03-16,القاهرة,Greater Cairo,False,False,False,False,75.7
BIN-الق-028-F003,2026-03-17,القاهرة,Greater Cairo,False,False,False,False,40.9
BIN-الق-028-F003,2026-03-18,القاهرة,Greater Cairo,False,False,False,False,51.5
BIN-الق-028-F003,2026-03-19,القاهرة,Greater Cairo,False,False,False,False,41.6
BIN-الق-028-F003,2026-03-20,القاهرة,Greater Cairo,False,False,False,False,83.1
BIN-الق-028-F003,2026-03-21,القاهرة,Greater Cairo,False,False,False,False,16.8
BIN-الق-028-F003,2026-03-22,القاهرة,Greater Cairo,False,False,False,False,88.5
BIN-الق-028-F003,2026-03-23,القاهرة,Greater Cairo,False,False,False,False,45.9
BIN-الق-028-F003,2026-03-24,القاهرة,Greater Cairo,False,False,False,False,57.3
BIN-الق-028-F003,2026-03-25,القاهرة,Greater Cairo,False,False,False,False,26.8
BIN-الق-028-F003,2026-03-26,القاهرة,Greater Cairo,False,False,False,False,26.9
BIN-الق-028-F003,2026-03-27,القاهرة,Greater Cairo,False,False,False,False,81.2
BIN-الق-028-F003,2026-03-28,القاهرة,Greater Cairo,False,False,False,False,35.0
BIN-الق-028-F003,2026-03-29,القاهرة,Greater Cairo,False,False,False,False,36.1
BIN-الق-028-F003,2026-03-30,القاهرة,Greater Cairo,False,False,False,False,19.8
BIN-الق-028-F003,2026-03-31,القاهرة,Greater Cairo,True,False,False,False,
BIN-الق-029-764F,2026-01-01,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-02,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-03,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-04,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-05,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-06,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-07,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-08,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-09,القاهرة,Greater Cairo,False,False,False,False,58.9
BIN-الق-029-764F,2026-01-10,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-11,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-12,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-13,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-14,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-15,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-16,القاهرة,Greater Cairo,False,False,False,False,22.8
BIN-الق-029-764F,2026-01-17,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-18,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-19,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-20,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-21,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-22,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-23,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-24,القاهرة,Greater Cairo,False,False,False,False,70.4
BIN-الق-029-764F,2026-01-25,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-26,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-27,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-28,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-29,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-30,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-01-31,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-01,القاهرة,Greater Cairo,False,False,False,False,42.8
BIN-الق-029-764F,2026-02-02,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-03,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-04,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-05,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-06,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-07,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-08,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-09,القاهرة,Greater Cairo,False,False,False,False,68.4
BIN-الق-029-764F,2026-02-10,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-11,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-12,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-13,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-14,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-15,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-16,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-17,القاهرة,Greater Cairo,False,False,False,False,70.6
BIN-الق-029-764F,2026-02-18,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-19,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-20,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-21,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-22,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-23,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-24,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-25,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-26,القاهرة,Greater Cairo,False,False,False,False,63.6
BIN-الق-029-764F,2026-02-27,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-02-28,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-01,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-02,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-03,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-04,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-05,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-06,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-07,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-08,القاهرة,Greater Cairo,False,False,False,False,68.4
BIN-الق-029-764F,2026-03-09,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-10,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-11,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-12,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-13,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-14,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-15,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-16,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-17,القاهرة,Greater Cairo,False,False,False,False,71.5
BIN-الق-029-764F,2026-03-18,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-19,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-20,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-21,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-22,القاهرة,Greater Cairo,False,False,False,False,44.5
BIN-الق-029-764F,2026-03-23,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-24,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-25,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-26,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-27,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-28,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-29,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-029-764F,2026-03-30,القاهرة,Greater Cairo,False,False,False,False,21.0
BIN-الق-029-764F,2026-03-31,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-01,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-02,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-03,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-04,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-05,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-06,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-07,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-08,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-09,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-10,القاهرة,Greater Cairo,False,False,False,False,
BIN-الق-030-9A1D,2026-01-11,القاهرة,Greater Cairo,False,False,False,False,
