worker_id,date,present,completed_tasks,overtime_hours,performance_score
WRK-أسي-002,2026-02-14,True,10,2.2,82.2
WRK-أسي-003,2026-02-14,True,9,0.8,69.2
WRK-أسي-004,2026-02-14,True,12,0.0,91.6
WRK-أسو-001,2026-02-14,False,0,0.0,
WRK-أسو-002,2026-02-14,True,7,0.9,78.0
WRK-الب-001,2026-02-14,True,8,1.4,99.1
WRK-الب-002,2026-02-14,True,10,1.0,70.1
WRK-الب-003,2026-02-14,True,8,0.0,69.1
WRK-الب-004,2026-02-14,True,4,0.0,96.3
WRK-الب-005,2026-02-14,True,7,0.0,69.9
WRK-الب-006,2026-02-14,True,13,0.8,82.9
WRK-الد-001,2026-02-14,True,10,0.7,76.1
WRK-الد-002,2026-02-14,True,5,1.5,75.2
WRK-الد-003,2026-02-14,True,12,1.7,65.6
WRK-الد-004,2026-02-14,True,9,0.0,79.6
WRK-الق-001,2026-02-14,True,4,0.0,82.2
WRK-الق-002,2026-02-14,True,9,0.5,92.6
WRK-الق-003,2026-02-14,False,0,0.0,
WRK-الق-004,2026-02-14,True,10,1.4,58.5
WRK-الج-001,2026-02-14,True,6,0.0,93.2
WRK-الج-002,2026-02-14,True,13,0.3,90.2
WRK-الج-003,2026-02-14,True,13,1.3,68.4
WRK-الج-004,2026-02-14,False,0,0.0,
WRK-الج-005,2026-02-14,True,5,0.4,91.2
WRK-الج-006,2026-02-14,True,11,1.4,82.6
WRK-الج-007,2026-02-14,True,13,2.1,88.6
WRK-الج-008,2026-02-14,True,9,1.8,83.1
WRK-الج-009,2026-02-14,True,9,0.3,85.1
WRK-الج-010,2026-02-14,True,8,0.0,78.6
WRK-الج-011,2026-02-14,True,11,0.0,83.9
WRK-الغ-001,2026-02-14,True,9,0.3,82.5
WRK-الغ-002,2026-02-14,True,6,3.4,74.9
WRK-الغ-003,2026-02-14,True,8,0.6,80.5
WRK-الغ-004,2026-02-14,True,12,0.1,71.9
WRK-الق-001,2026-02-14,False,0,0.0,
WRK-الق-002,2026-02-14,True,13,2.0,92.1
WRK-الق-003,2026-02-14,True,7,0.0,76.8
WRK-الق-004,2026-02-14,True,11,2.4,78.6
WRK-الق-005,2026-02-14,True,13,1.3,67.2
WRK-الق-006,2026-02-14,False,0,0.0,
WRK-الق-007,2026-02-14,True,5,0.8,84.0
WRK-الق-008,2026-02-14,True,13,0.0,73.0
WRK-الق-009,2026-02-14,True,9,0.0,77.4
WRK-الق-010,2026-02-14,True,11,0.0,82.2
WRK-الق-011,2026-02-14,True,8,1.0,69.9
WRK-الق-012,2026-02-14,True,5,1.4,85.0
WRK-الق-013,2026-02-14,True,13,0.0,80.7
WRK-الق-014,2026-02-14,True,7,0.0,85.7
WRK-الق-015,2026-02-14,True,11,0.0,100.0
WRK-الق-016,2026-02-14,True,6,0.1,82.7
WRK-الق-017,2026-02-14,True,13,1.4,81.6
WRK-الق-018,2026-02-14,True,12,0.0,62.9
WRK-الق-019,2026-02-14,False,0,0.0,
WRK-الق-020,2026-02-14,True,10,1.2,80.6
WRK-الق-021,2026-02-14,True,11,0.0,69.4
WRK-الق-022,2026-02-14,True,8,0.0,73.2
WRK-الأ-001,2026-02-14,True,10,0.0,75.1
WRK-الأ-002,2026-02-14,True,7,0.7,90.8
WRK-الأ-003,2026-02-14,False,0,0.0,
WRK-الأ-004,2026-02-14,True,13,0.8,78.8
WRK-الأ-005,2026-02-14,True,4,0.0,72.9
WRK-الأ-006,2026-02-14,True,12,1.2,79.6
WRK-الو-001,2026-02-15,True,9,0.9,80.3
WRK-الو-002,2026-02-15,True,10,0.4,72.8
WRK-مطر-001,2026-02-15,True,12,0.0,56.5
WRK-مطر-002,2026-02-15,True,13,0.0,66.7
WRK-شما-001,2026-02-15,True,9,0.7,82.1
WRK-شما-002,2026-02-15,True,8,0.2,82.2
WRK-جنو-001,2026-02-15,True,6,1.6,85.2
WRK-جنو-002,2026-02-15,True,6,0.7,93.5
WRK-الأ-001,2026-02-15,True,11,0.0,76.2
WRK-الأ-002,2026-02-15,True,6,1.7,80.0
WRK-الف-001,2026-02-15,True,8,0.8,88.7
WRK-الف-002,2026-02-15,True,10,0.5,87.7
WRK-الف-003,2026-02-15,True,5,1.8,88.0
WRK-الف-004,2026-02-15,True,7,0.2,77.7
WRK-الب-001,2026-02-15,True,8,0.0,76.9
WRK-الب-002,2026-02-15,True,7,0.0,83.1
WRK-كفر-001,2026-02-15,True,10,0.0,71.9
WRK-كفر-002,2026-02-15,True,9,1.4,73.1
WRK-كفر-003,2026-02-15,True,9,1.1,95.8
WRK-كفر-004,2026-02-15,True,7,0.9,68.6
WRK-بني-001,2026-02-15,True,4,1.0,77.5
WRK-بني-002,2026-02-15,True,9,0.0,62.0
WRK-بور-001,2026-02-15,True,11,2.7,67.8
WRK-بور-002,2026-02-15,True,10,0.0,70.2
WRK-دمي-001,2026-02-15,True,7,0.0,87.9
WRK-دمي-002,2026-02-15,True,9,2.1,78.4
WRK-الإ-001,2026-02-15,True,13,0.0,77.7
WRK-الإ-002,2026-02-15,True,4,0.6,81.7
WRK-الم-001,2026-02-15,True,9,0.0,74.5
WRK-الم-002,2026-02-15,True,6,1.7,77.4
WRK-الم-003,2026-02-15,True,8,0.0,79.8
WRK-الم-004,2026-02-15,True,8,1.4,94.8
WRK-سوه-001,2026-02-15,True,6,0.0,64.0
WRK-سوه-002,2026-02-15,True,13,0.0,83.8
WRK-سوه-003,2026-02-15,False,0,0.0,
WRK-سوه-004,2026-02-15,True,10,0.0,71.4
WRK-الم-001,2026-02-15,True,9,0.0,88.7
WRK-الم-002,2026-02-15,True,8,1.0,61.2
WRK-الم-003,2026-02-15,True,11,0.4,97.9
WRK-الم-004,2026-02-15,True,11,2.2,59.1
WRK-الس-001,2026-02-15,True,9,0.1,76.0
WRK-الس-002,2026-02-15,False,0,0.0,
WRK-قنا-001,2026-02-15,True,11,1.1,90.0
WRK-قنا-002,2026-02-15,True,8,1.2,90.8
WRK-الش-001,2026-02-15,False,0,0.0,
WRK-الش-002,2026-02-15,True,8,1.7,82.1
WRK-الش-003,2026-02-15,True,8,0.0,74.2
WRK-الش-004,2026-02-15,False,0,0.0,
WRK-الش-005,2026-02-15,True,9,1.9,91.6
WRK-الش-006,2026-02-15,True,12,1.6,81.2
WRK-أسي-001,2026-02-15,True,5,0.0,67.1
WRK-أسي-002,2026-02-15,True,11,0.7,89.3
WRK-أسي-003,2026-02-15,True,13,1.6,88.2
WRK-أسي-004,2026-02-15,True,10,1.6,82.7
WRK-أسو-001,2026-02-15,True,12,0.1,68.2
WRK-أسو-002,2026-02-15,True,6,0.0,85.0
WRK-الب-001,2026-02-15,True,6,0.7,96.5
WRK-الب-002,2026-02-15,True,12,0.0,92.0
WRK-الب-003,2026-02-15,True,7,0.0,76.5
WRK-الب-004,2026-02-15,True,7,0.0,81.1
WRK-الب-005,2026-02-15,True,10,1.3,79.9
WRK-الب-006,2026-02-15,True,10,0.0,70.5
WRK-الد-001,2026-02-15,True,12,0.3,79.1
WRK-الد-002,2026-02-15,True,12,1.3,69.5
WRK-الد-003,2026-02-15,True,12,1.8,54.4
WRK-الد-004,2026-02-15,True,10,1.5,77.0
WRK-الق-001,2026-02-15,True,11,0.0,83.1
WRK-الق-002,2026-02-15,True,5,0.0,70.5
WRK-الق-003,2026-02-15,True,9,1.2,72.2
WRK-الق-004,2026-02-15,True,12,1.3,66.6
WRK-الج-001,2026-02-15,True,8,0.0,85.9
WRK-الج-002,2026-02-15,True,6,0.0,64.7
WRK-الج-003,2026-02-15,True,13,0.0,79.8
WRK-الج-004,2026-02-15,True,4,0.4,84.8
WRK-الج-005,2026-02-15,True,13,2.4,89.8
WRK-الج-006,2026-02-15,True,12,0.0,81.9
WRK-الج-007,2026-02-15,True,13,2.4,100.0
WRK-الج-008,2026-02-15,True,9,0.1,83.5
WRK-الج-009,2026-02-15,True,12,0.0,80.1
WRK-الج-010,2026-02-15,True,4,2.5,70.1
WRK-الج-011,2026-02-15,True,9,0.0,73.1
WRK-الغ-001,2026-02-15,True,7,0.0,79.5
WRK-الغ-002,2026-02-15,True,12,0.0,100.0
WRK-الغ-003,2026-02-15,False,0,0.0,
WRK-الغ-004,2026-02-15,True,13,0.8,100.0
WRK-الق-001,2026-02-15,True,13,1.0,81.3
WRK-الق-002,2026-02-15,True,13,1.3,68.5
WRK-الق-003,2026-02-15,True,13,0.7,83.3
WRK-الق-004,2026-02-15,True,4,0.0,73.8
WRK-الق-005,2026-02-15,True,5,1.4,67.2
WRK-الق-006,2026-02-15,True,4,2.7,84.2
WRK-الق-007,2026-02-15,True,10,1.3,81.1
WRK-الق-008,2026-02-15,True,6,0.3,83.8
WRK-الق-009,2026-02-15,True,6,0.0,84.2
WRK-الق-010,2026-02-15,True,7,1.0,91.9
WRK-الق-011,2026-02-15,True,4,1.6,86.6
WRK-الق-012,2026-02-15,True,10,0.9,74.9
WRK-الق-013,2026-02-15,True,9,0.7,70.2
WRK-الق-014,2026-02-15,True,13,0.0,77.9
WRK-الق-015,2026-02-15,True,10,1.5,71.8
WRK-الق-016,2026-02-15,True,4,0.6,86.4
WRK-الق-017,2026-02-15,True,8,0.3,95.2
WRK-الق-018,2026-02-15,True,13,0.7,69.3
WRK-الق-019,2026-02-15,True,10,0.3,88.9
WRK-الق-020,2026-02-15,True,6,0.0,77.2
WRK-الق-021,2026-02-15,True,8,0.0,87.6
WRK-الق-022,2026-02-15,True,10,0.1,87.9
WRK-الأ-001,2026-02-15,True,11,1.7,74.8
WRK-الأ-002,2026-02-15,True,6,1.1,81.9
WRK-الأ-003,2026-02-15,True,7,0.0,67.3
WRK-الأ-004,2026-02-15,True,5,1.7,86.5
WRK-الأ-005,2026-02-15,True,9,0.8,75.4
WRK-الأ-006,2026-02-15,True,6,0.5,75.1
WRK-الو-001,2026-02-16,False,0,0.0,
WRK-الو-002,2026-02-16,True,7,0.2,96.2
WRK-مطر-001,2026-02-16,True,8,1.0,94.3
WRK-مطر-002,2026-02-16,True,8,0.0,83.0
WRK-شما-001,2026-02-16,True,6,0.0,86.8
WRK-شما-002,2026-02-16,True,6,2.0,79.6
WRK-جنو-001,2026-02-16,True,9,1.6,78.0
WRK-جنو-002,2026-02-16,True,7,0.0,79.0
WRK-الأ-001,2026-02-16,True,9,0.0,82.9
WRK-الأ-002,2026-02-16,True,12,0.0,72.0
WRK-الف-001,2026-02-16,True,7,0.7,82.3
WRK-الف-002,2026-02-16,True,12,1.4,72.1
WRK-الف-003,2026-02-16,True,13,0.7,64.2
WRK-الف-004,2026-02-16,True,7,0.0,82.6
WRK-الب-001,2026-02-16,False,0,0.0,
WRK-الب-002,2026-02-16,True,6,0.8,90.8
WRK-كفر-001,2026-02-16,True,13,0.0,89.7
WRK-كفر-002,2026-02-16,True,9,0.0,71.9
WRK-كفر-003,2026-02-16,True,4,1.2,52.7
WRK-كفر-004,2026-02-16,False,0,0.0,
WRK-بني-001,2026-02-16,True,12,1.8,71.0
WRK-بني-002,2026-02-16,True,13,1.9,100.0
WRK-بور-001,2026-02-16,False,0,0.0,
WRK-بور-002,2026-02-16,True,6,2.4,70.3
WRK-دمي-001,2026-02-16,True,5,1.7,83.7
WRK-دمي-002,2026-02-16,True,6,0.0,66.3
WRK-الإ-001,2026-02-16,False,0,0.0,
WRK-الإ-002,2026-02-16,True,8,1.6,90.1
WRK-الم-001,2026-02-16,True,6,2.3,75.8
WRK-الم-002,2026-02-16,True,4,0.0,80.2
WRK-الم-003,2026-02-16,True,7,1.0,88.5
WRK-الم-004,2026-02-16,True,5,1.5,71.6
WRK-سوه-001,2026-02-16,True,4,0.0,87.1
WRK-سوه-002,2026-02-16,True,6,1.0,71.5
WRK-سوه-003,2026-02-16,True,4,0.0,92.9
WRK-سوه-004,2026-02-16,False,0,0.0,
WRK-الم-001,2026-02-16,True,5,0.9,92.2
WRK-الم-002,2026-02-16,True,6,0.5,77.9
WRK-الم-003,2026-02-16,True,10,0.0,84.2
WRK-الم-004,2026-02-16,True,8,1.5,91.7
WRK-الس-001,2026-02-16,True,5,0.6,83.7
WRK-الس-002,2026-02-16,True,9,1.2,87.6
WRK-قنا-001,2026-02-16,True,4,0.0,75.1
WRK-قنا-002,2026-02-16,True,10,0.0,57.7
WRK-الش-001,2026-02-16,True,13,0.0,91.1
WRK-الش-002,2026-02-16,True,10,1.1,87.5
WRK-الش-003,2026-02-16,True,6,0.0,86.6
WRK-الش-004,2026-02-16,True,13,1.8,81.0
WRK-الش-005,2026-02-16,True,9,0.9,71.2
WRK-الش-006,2026-02-16,True,9,0.0,83.8
WRK-أسي-001,2026-02-16,False,0,0.0,
WRK-أسي-002,2026-02-16,True,4,0.0,85.9
WRK-أسي-003,2026-02-16,True,12,0.9,100.0
WRK-أسي-004,2026-02-16,True,7,0.0,85.7
WRK-أسو-001,2026-02-16,True,9,0.0,98.9
WRK-أسو-002,2026-02-16,True,5,0.4,89.0
WRK-الب-001,2026-02-16,True,13,1.0,94.1
WRK-الب-002,2026-02-16,True,10,0.0,63.0
WRK-الب-003,2026-02-16,True,4,0.6,77.9
WRK-الب-004,2026-02-16,True,6,1.9,83.3
WRK-الب-005,2026-02-16,True,4,0.4,82.1
WRK-الب-006,2026-02-16,True,6,2.2,77.6
WRK-الد-001,2026-02-16,True,11,0.5,76.4
WRK-الد-002,2026-02-16,True,9,0.0,87.6
WRK-الد-003,2026-02-16,True,7,0.0,90.7
WRK-الد-004,2026-02-16,True,5,1.0,94.2
WRK-الق-001,2026-02-16,True,7,0.2,78.8
WRK-الق-002,2026-02-16,True,5,1.8,70.7
WRK-الق-003,2026-02-16,True,10,0.3,88.4
WRK-الق-004,2026-02-16,True,13,1.8,81.5
WRK-الج-001,2026-02-16,True,6,0.1,69.2
WRK-الج-002,2026-02-16,True,13,2.4,55.9
WRK-الج-003,2026-02-16,True,5,1.0,72.4
WRK-الج-004,2026-02-16,True,10,0.8,76.2
WRK-الج-005,2026-02-16,True,13,0.0,85.9
WRK-الج-006,2026-02-16,True,9,1.9,86.8
WRK-الج-007,2026-02-16,True,7,0.6,74.7
WRK-الج-008,2026-02-16,True,6,0.7,90.0
WRK-الج-009,2026-02-16,True,7,1.6,77.3
WRK-الج-010,2026-02-16,True,10,0.5,74.5
WRK-الج-011,2026-02-16,True,10,1.1,66.9
WRK-الغ-001,2026-02-16,True,13,0.2,85.3
WRK-الغ-002,2026-02-16,False,0,0.0,
WRK-الغ-003,2026-02-16,True,6,0.5,68.9
WRK-الغ-004,2026-02-16,True,10,0.0,92.7
WRK-الق-001,2026-02-16,True,10,0.0,71.7
WRK-الق-002,2026-02-16,True,13,0.0,85.6
WRK-الق-003,2026-02-16,True,9,0.7,71.1
WRK-الق-004,2026-02-16,True,9,0.0,79.4
WRK-الق-005,2026-02-16,True,7,1.0,79.1
WRK-الق-006,2026-02-16,True,8,0.4,78.0
WRK-الق-007,2026-02-16,True,13,0.3,89.0
WRK-الق-008,2026-02-16,True,12,0.0,77.7
WRK-الق-009,2026-02-16,True,11,0.7,68.0
WRK-الق-010,2026-02-16,True,9,1.5,64.2
WRK-الق-011,2026-02-16,True,13,1.3,86.0
WRK-الق-012,2026-02-16,True,11,1.7,75.4
WRK-الق-013,2026-02-16,True,10,1.2,77.2
WRK-الق-014,2026-02-16,True,11,0.6,77.6
WRK-الق-015,2026-02-16,True,6,1.2,98.3
WRK-الق-016,2026-02-16,True,4,0.0,83.8
WRK-الق-017,2026-02-16,True,9,0.0,83.5
WRK-الق-018,2026-02-16,True,7,0.5,67.3
WRK-الق-019,2026-02-16,True,12,0.1,87.3
WRK-الق-020,2026-02-16,True,8,0.0,92.0
WRK-الق-021,2026-02-16,True,8,1.6,80.0
WRK-الق-022,2026-02-16,True,6,1.3,80.2
WRK-الأ-001,2026-02-16,True,10,0.0,81.2
WRK-الأ-002,2026-02-16,True,13,0.7,92.1
WRK-الأ-003,2026-02-16,True,13,0.5,85.7
WRK-الأ-004,2026-02-16,True,7,1.4,72.5
WRK-الأ-005,2026-02-16,True,9,0.5,91.0
WRK-الأ-006,2026-02-16,True,7,0.0,67.0
WRK-الو-001,2026-02-17,True,7,0.0,74.8
WRK-الو-002,2026-02-17,True,4,0.0,100.0
WRK-مطر-001,2026-02-17,False,0,0.0,
WRK-مطر-002,2026-02-17,True,9,0.0,78.3
WRK-شما-001,2026-02-17,True,7,0.0,77.5
WRK-شما-002,2026-02-17,True,11,1.0,75.5
WRK-جنو-001,2026-02-17,True,7,1.4,93.4
WRK-جنو-002,2026-02-17,True,13,1.6,80.5
WRK-الأ-001,2026-02-17,True,4,0.0,82.0
WRK-الأ-002,2026-02-17,True,6,0.0,73.7
WRK-الف-001,2026-02-17,True,11,1.3,77.3
WRK-الف-002,2026-02-17,True,6,0.5,86.3
WRK-الف-003,2026-02-17,True,10,0.0,74.3
WRK-الف-004,2026-02-17,True,7,1.6,95.1
WRK-الب-001,2026-02-17,True,4,0.7,68.2
WRK-الب-002,2026-02-17,True,4,0.2,86.1
WRK-كفر-001,2026-02-17,True,7,1.2,79.6
WRK-كفر-002,2026-02-17,True,5,0.2,81.5
WRK-كفر-003,2026-02-17,True,11,0.0,55.9
WRK-كفر-004,2026-02-17,True,5,1.8,71.0
WRK-بني-001,2026-02-17,True,7,0.0,79.3
WRK-بني-002,2026-02-17,True,5,1.3,70.9
WRK-بور-001,2026-02-17,True,6,1.0,66.2
WRK-بور-002,2026-02-17,True,8,0.0,72.8
WRK-دمي-001,2026-02-17,True,12,1.4,75.0
WRK-دمي-002,2026-02-17,True,12,0.4,63.6
WRK-الإ-001,2026-02-17,True,9,1.5,71.7
WRK-الإ-002,2026-02-17,True,11,0.4,81.6
WRK-الم-001,2026-02-17,True,10,2.9,86.2
WRK-الم-002,2026-02-17,True,10,1.3,82.7
WRK-الم-003,2026-02-17,True,7,0.6,100.0
WRK-الم-004,2026-02-17,True,4,0.2,86.1
WRK-سوه-001,2026-02-17,True,7,1.0,90.3
WRK-سوه-002,2026-02-17,True,7,0.8,81.9
WRK-سوه-003,2026-02-17,True,11,0.4,83.8
WRK-سوه-004,2026-02-17,True,7,0.0,78.9
WRK-الم-001,2026-02-17,True,6,1.3,86.4
WRK-الم-002,2026-02-17,True,12,0.0,74.9
WRK-الم-003,2026-02-17,True,10,0.5,100.0
WRK-الم-004,2026-02-17,True,13,1.1,66.5
WRK-الس-001,2026-02-17,True,10,0.2,87.7
WRK-الس-002,2026-02-17,True,11,0.0,79.4
WRK-قنا-001,2026-02-17,True,13,0.0,84.0
WRK-قنا-002,2026-02-17,True,9,0.0,71.1
WRK-الش-001,2026-02-17,True,12,0.6,86.6
WRK-الش-002,2026-02-17,True,4,0.0,72.1
WRK-الش-003,2026-02-17,True,6,0.1,74.1
WRK-الش-004,2026-02-17,True,13,0.9,74.1
WRK-الش-005,2026-02-17,True,10,0.8,75.0
WRK-الش-006,2026-02-17,True,11,0.0,93.3
WRK-أسي-001,2026-02-17,True,12,0.6,76.4
WRK-أسي-002,2026-02-17,True,13,0.1,74.9
WRK-أسي-003,2026-02-17,True,11,0.0,89.1
WRK-أسي-004,2026-02-17,True,4,0.9,83.4
WRK-أسو-001,2026-02-17,True,4,1.1,90.1
WRK-أسو-002,2026-02-17,True,4,0.8,77.9
WRK-الب-001,2026-02-17,True,7,0.0,78.8
WRK-الب-002,2026-02-17,True,12,0.0,77.2
WRK-الب-003,2026-02-17,True,5,0.0,76.3
WRK-الب-004,2026-02-17,True,10,2.0,75.0
WRK-الب-005,2026-02-17,True,10,0.6,73.9
WRK-الب-006,2026-02-17,True,4,0.3,80.3
WRK-الد-001,2026-02-17,True,10,0.7,84.9
WRK-الد-002,2026-02-17,True,5,0.0,89.7
WRK-الد-003,2026-02-17,True,6,0.2,86.1
WRK-الد-004,2026-02-17,True,7,0.0,62.0
WRK-الق-001,2026-02-17,True,12,1.4,79.5
WRK-الق-002,2026-02-17,True,6,0.7,74.4
WRK-الق-003,2026-02-17,True,6,0.5,63.0
WRK-الق-004,2026-02-17,True,8,2.4,82.4
WRK-الج-001,2026-02-17,True,5,0.6,69.6
WRK-الج-002,2026-02-17,True,13,0.0,89.3
WRK-الج-003,2026-02-17,True,11,2.1,96.4
WRK-الج-004,2026-02-17,True,10,1.2,81.7
WRK-الج-005,2026-02-17,True,6,0.0,83.1
WRK-الج-006,2026-02-17,True,7,0.4,82.8
WRK-الج-007,2026-02-17,True,13,0.9,80.2
WRK-الج-008,2026-02-17,True,8,1.1,75.1
WRK-الج-009,2026-02-17,True,11,0.3,90.8
WRK-الج-010,2026-02-17,True,12,0.0,72.9
WRK-الج-011,2026-02-17,True,6,1.1,93.8
WRK-الغ-001,2026-02-17,True,12,0.0,87.8
WRK-الغ-002,2026-02-17,False,0,0.0,
WRK-الغ-003,2026-02-17,True,11,0.3,83.0
WRK-الغ-004,2026-02-17,True,11,2.2,81.2
WRK-الق-001,2026-02-17,True,9,0.0,96.4
WRK-الق-002,2026-02-17,True,5,1.8,82.2
WRK-الق-003,2026-02-17,True,11,1.6,79.0
WRK-الق-004,2026-02-17,True,8,0.8,78.4
WRK-الق-005,2026-02-17,True,4,1.0,78.2
WRK-الق-006,2026-02-17,True,13,0.4,69.7
WRK-الق-007,2026-02-17,True,5,1.3,80.3
WRK-الق-008,2026-02-17,True,9,0.0,91.2
WRK-الق-009,2026-02-17,True,9,0.0,75.6
WRK-الق-010,2026-02-17,True,11,0.7,98.6
WRK-الق-011,2026-02-17,True,8,0.0,70.5
WRK-الق-012,2026-02-17,True,7,0.5,84.3
WRK-الق-013,2026-02-17,True,11,0.0,91.3
WRK-الق-014,2026-02-17,True,11,0.6,72.9
WRK-الق-015,2026-02-17,False,0,0.0,
WRK-الق-016,2026-02-17,True,4,2.0,93.1
WRK-الق-017,2026-02-17,True,9,0.0,82.7
WRK-الق-018,2026-02-17,False,0,0.0,
WRK-الق-019,2026-02-17,True,7,1.4,78.8
WRK-الق-020,2026-02-17,True,6,0.9,69.0
WRK-الق-021,2026-02-17,True,7,0.1,76.6
WRK-الق-022,2026-02-17,True,7,1.6,73.3
WRK-الأ-001,2026-02-17,True,12,1.8,85.1
WRK-الأ-002,2026-02-17,True,4,0.0,69.1
WRK-الأ-003,2026-02-17,True,7,0.0,82.5
WRK-الأ-004,2026-02-17,True,6,1.6,75.5
WRK-الأ-005,2026-02-17,True,9,1.4,98.0
WRK-الأ-006,2026-02-17,True,5,0.0,85.8
WRK-الو-001,2026-02-18,True,9,0.0,92.3
WRK-الو-002,2026-02-18,True,7,1.2,79.4
WRK-مطر-001,2026-02-18,True,10,1.5,78.2
WRK-مطر-002,2026-02-18,True,12,0.0,80.0
WRK-شما-001,2026-02-18,True,7,0.8,89.3
WRK-شما-002,2026-02-18,True,11,0.0,77.0
WRK-جنو-001,2026-02-18,True,13,0.5,57.0
WRK-جنو-002,2026-02-18,True,5,0.0,80.3
WRK-الأ-001,2026-02-18,True,7,0.0,60.1
WRK-الأ-002,2026-02-18,True,8,0.6,68.7
WRK-الف-001,2026-02-18,True,11,0.8,92.3
WRK-الف-002,2026-02-18,True,5,1.0,80.7
WRK-الف-003,2026-02-18,True,4,0.0,71.5
WRK-الف-004,2026-02-18,True,5,0.4,72.6
WRK-الب-001,2026-02-18,True,5,1.2,80.4
WRK-الب-002,2026-02-18,True,13,1.8,81.7
WRK-كفر-001,2026-02-18,False,0,0.0,
WRK-كفر-002,2026-02-18,True,5,0.8,100.0
WRK-كفر-003,2026-02-18,True,5,0.4,79.7
WRK-كفر-004,2026-02-18,True,4,0.3,94.7
WRK-بني-001,2026-02-18,True,7,0.0,90.4
WRK-بني-002,2026-02-18,True,8,0.0,79.9
WRK-بور-001,2026-02-18,True,9,0.9,85.4
WRK-بور-002,2026-02-18,True,5,0.0,74.0
WRK-دمي-001,2026-02-18,True,12,0.8,99.5
WRK-دمي-002,2026-02-18,True,8,1.2,76.0
WRK-الإ-001,2026-02-18,True,6,1.4,88.1
WRK-الإ-002,2026-02-18,True,10,1.2,67.6
WRK-الم-001,2026-02-18,True,11,0.4,68.9
WRK-الم-002,2026-02-18,True,4,1.0,68.6
WRK-الم-003,2026-02-18,False,0,0.0,
WRK-الم-004,2026-02-18,True,11,1.5,84.0
WRK-سوه-001,2026-02-18,True,6,0.0,70.7
WRK-سوه-002,2026-02-18,True,8,0.7,73.4
WRK-سوه-003,2026-02-18,True,4,0.3,79.2
WRK-سوه-004,2026-02-18,True,11,0.2,67.4
WRK-الم-001,2026-02-18,True,11,0.2,63.9
WRK-الم-002,2026-02-18,True,9,1.3,93.4
WRK-الم-003,2026-02-18,True,11,0.7,89.3
WRK-الم-004,2026-02-18,True,11,0.3,97.3
WRK-الس-001,2026-02-18,True,13,0.6,79.4
WRK-الس-002,2026-02-18,True,13,1.3,74.1
WRK-قنا-001,2026-02-18,True,9,0.7,97.5
WRK-قنا-002,2026-02-18,False,0,0.0,
WRK-الش-001,2026-02-18,True,5,0.0,78.8
WRK-الش-002,2026-02-18,True,13,0.2,82.6
WRK-الش-003,2026-02-18,True,11,0.0,80.1
WRK-الش-004,2026-02-18,True,4,0.0,89.4
WRK-الش-005,2026-02-18,True,5,0.8,72.9
WRK-الش-006,2026-02-18,True,11,0.0,100.0
WRK-أسي-001,2026-02-18,True,6,0.0,74.6
WRK-أسي-002,2026-02-18,True,11,0.4,88.9
WRK-أسي-003,2026-02-18,True,11,0.0,86.6
WRK-أسي-004,2026-02-18,True,7,0.0,80.6
WRK-أسو-001,2026-02-18,True,5,1.6,81.2
WRK-أسو-002,2026-02-18,True,11,0.8,78.5
WRK-الب-001,2026-02-18,True,10,2.2,83.5
WRK-الب-002,2026-02-18,True,4,0.2,87.3
WRK-الب-003,2026-02-18,True,4,2.1,87.1
WRK-الب-004,2026-02-18,True,13,0.0,79.5
WRK-الب-005,2026-02-18,True,6,0.0,100.0
WRK-الب-006,2026-02-18,False,0,0.0,
WRK-الد-001,2026-02-18,True,4,0.1,76.3
WRK-الد-002,2026-02-18,True,10,0.4,72.4
WRK-الد-003,2026-02-18,True,7,0.0,84.6
WRK-الد-004,2026-02-18,True,10,0.0,82.2
WRK-الق-001,2026-02-18,True,5,0.7,77.3
WRK-الق-002,2026-02-18,True,6,0.0,72.8
WRK-الق-003,2026-02-18,True,12,0.0,77.7
WRK-الق-004,2026-02-18,True,9,0.0,82.3
WRK-الج-001,2026-02-18,True,13,0.0,67.0
WRK-الج-002,2026-02-18,True,11,3.6,77.6
WRK-الج-003,2026-02-18,True,12,0.7,69.6
WRK-الج-004,2026-02-18,True,8,0.0,91.5
WRK-الج-005,2026-02-18,True,13,2.1,75.9
WRK-الج-006,2026-02-18,True,5,0.0,76.5
WRK-الج-007,2026-02-18,True,11,3.1,84.3
WRK-الج-008,2026-02-18,True,5,0.0,84.5
WRK-الج-009,2026-02-18,True,7,0.0,71.6
WRK-الج-010,2026-02-18,True,7,0.0,87.7
WRK-الج-011,2026-02-18,True,12,0.0,86.0
WRK-الغ-001,2026-02-18,True,13,0.4,79.6
WRK-الغ-002,2026-02-18,True,6,0.0,72.0
WRK-الغ-003,2026-02-18,True,12,0.0,79.7
WRK-الغ-004,2026-02-18,False,0,0.0,
WRK-الق-001,2026-02-18,True,8,0.0,80.9
WRK-الق-002,2026-02-18,True,8,1.1,87.9
WRK-الق-003,2026-02-18,True,8,0.0,62.7
WRK-الق-004,2026-02-18,False,0,0.0,
WRK-الق-005,2026-02-18,True,4,0.7,71.3
WRK-الق-006,2026-02-18,True,7,1.6,71.2
WRK-الق-007,2026-02-18,True,9,1.2,79.9
WRK-الق-008,2026-02-18,True,7,0.3,85.1
WRK-الق-009,2026-02-18,True,8,2.0,68.6
WRK-الق-010,2026-02-18,True,4,1.3,89.3
